pais_hecho|departamento_hecho|ciudad_hecho|lugar_zona|anio_inicio|anio_fin|hechos_continuan|victimas_identificadas|victimas_total|responsables_identificados|cluster
Colombia|Norte De Santander|Teorama|Rural|2001||0|1|6|0|0
Colombia|Norte De Santander|San José De Cúcuta|Rural|2018|2018.0|0|2|2|0|0
Colombia|Risaralda|Mistrató|Rural|2008||0|1|1|0|0
Colombia|Sucre|Sin Especificar|Rural|1989||0|1|1|1|0
Colombia|Caquetá|Milán|Rural|2001||0|1|3|1|0
Colombia|Norte De Santander|La Playa|Rural|2000||0|1|1|0|0
Colombia|Caquetá|Milán|Rural|1991||0|1|1|1|0
Colombia|Norte De Santander|Teorama|Rural|2000||0|1|1|0|0
Colombia|Norte De Santander|Teorama|Rural|2000||0|1|1|0|0
Colombia|Norte De Santander|Teorama|Rural|2002||0|1|1|0|0
Colombia|Caquetá|Milán|Rural|2000||0|1|1|0|0
Colombia|Caquetá|Milán|Rural|2000||0|4|9|0|0
Colombia|Nariño|Taminango|Rural|2014||0|1|1|0|0
Colombia|Norte De Santander|Teorama|Rural|1999||0|1|1|3|0
Colombia|Norte De Santander|Teorama|Rural|2003||0|1|1|0|0
Colombia|Caquetá|Milán|Rural|2000||0|1|1|0|0
Colombia|Norte De Santander|Teorama|Rural|1999||0|1|1|0|0
Colombia|Cesar|Pailitas|Rural|1988||0|1|1|0|0
Colombia|Norte De Santander|Convención|Rural|2015||0|1|1|0|0
Colombia|Casanare|Paz De Ariporo|Urbana|2012||0|1|2|0|1
Colombia|Bolívar|Morales|Rural|2000||0|1|1|0|0
Colombia|Casanare|Nunchía|Urbana|1993|2012.0|0|1|6|0|1
Colombia|Caquetá|San Vicente Del Caguán|Rural|2002||0|1|1000|0|0
Colombia|Casanare|Támara|Rural|1985|1985.0|0|1|1|1|0
Colombia|Norte De Santander|Cáchira|Rural|1990||0|1|1|3|0
Colombia|Norte De Santander|Cáchira|Rural|2000||0|1|1|1|0
Colombia|Norte De Santander|Cáchira|Rural|1991||0|1|1|0|0
Colombia|Norte De Santander|La Esperanza|Rural|2004||0|1|1|1|0
Colombia|Magdalena|Santa Marta|Rural|2001||0|1|1|1|0
Colombia|Magdalena|Santa Marta|Rural|2001||0|1|1|1|0
Colombia|Nariño|Taminango|Urbana|1996||0|1|1|0|1
Colombia|Norte De Santander|Cáchira|Rural|1992||0|3|3|0|0
Colombia|Norte De Santander|San José De Cúcuta|Urbana|2002||0|1|1|1|1
Colombia|Bolívar|Morales|Rural|2011||0|1|1|0|0
Colombia|Norte De Santander|San José De Cúcuta|Rural|2002||0|1|1|0|0
Colombia|Bolívar|Morales|Rural|1998||0|1|1|1|0
México|Sin Especificar|Ciudad De Mexico|Urbana|2003|2003.0|1|1|1|0|1
Ecuador|Sin Especificar|Quito|Rural|2008|2008.0|1|1|1|0|0
México|Sin Especificar|Ciudad De Mexico|Urbana|2008|2017.0|1|1|1|0|1
Colombia|Vaupés|Mitú|Rural|1998||0|1|1|0|0
Colombia|Norte De Santander|Tibú|Rural|1999||0|1|1|1|0
Colombia|Magdalena|Santa Marta|Rural|1986||0|1|1|1|0
Colombia|Santander|Betulia|Rural|1999||0|1|1|0|0
Colombia|Santander|Betulia|Rural|2000||0|1|1|0|0
Colombia|Vaupés|Mitú|Rural|1998|1998.0|0|1|1|0|0
Colombia|Caquetá|Florencia|Rural|2004||0|1|2|0|0
Colombia|Vaupés|Mitú|Rural|1998||0|1|1|0|0
Colombia|Norte De Santander|El Tarra|Rural|2003||0|1|1|3|0
Colombia|Norte De Santander|Tibú|Rural|2018||0|1|1|0|0
Colombia|Norte De Santander|La Esperanza|Rural|2002||0|1|1|1|0
Colombia|Norte De Santander|La Esperanza|Rural|2002||0|1|1|0|0
Colombia|Norte De Santander|Los Patios|Urbana|2003||0|1|1|1|1
Colombia|Bolívar|Morales|Rural|1998||0|1|1|0|0
Colombia|Caquetá|San Vicente Del Caguán|Rural|1993||0|1|1|0|0
Colombia|Cesar|La Gloria|Rural|1996||1|1|1|1|0
Colombia|Valle Del Cauca|Buenaventura|Urbana|2018||0|1|1|0|1
Colombia|Cesar|Valledupar|Rural|1996||0|1|1|1|0
Colombia|Huila|Algeciras|Rural|1986||0|1|1|0|0
Colombia|Huila|Algeciras|Rural|1989||0|1|1|0|0
Colombia|Huila|Algeciras|Rural|1991||0|1|1|1|0
Colombia|Nariño|El Rosario|Rural|1995||0|1|4|0|0
Colombia|Casanare|Nunchía|Rural|2014||0|1|1|0|0
Colombia|Cundinamarca|La Palma|Rural|2002||0|1|3|0|0
Colombia|Huila|Algeciras|Rural|2000||0|1|1|1|0
Colombia|Nariño|El Rosario|Rural|2010||0|1|1|0|0
Colombia|Huila|Algeciras|Rural|1989||0|1|1|1|0
Colombia|Nariño|El Rosario|Rural|2008||0|1|1|0|0
Colombia|Nariño|El Rosario|Rural|2014||0|1|1|1|0
Colombia|Nariño|El Rosario|Rural|2000||0|1|1|0|0
Colombia|Nariño|El Rosario|Rural|2012||0|1|1|0|0
Colombia|Cesar|La Gloria|Rural|1995||0|1|1|0|0
Colombia|Tolima|Villarrica|Rural|1961||0|1|1|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2018||1|1|4|0|0
Colombia|Magdalena|Aracataca|Urbana|2003||0|1|1|1|1
Colombia|Casanare|Támara|Rural|2010||0|1|1|0|0
Colombia|Cauca|Páez|Rural|1965||0|1|1|0|0
Colombia|Cauca|Páez|Rural|1988||0|1|1|0|0
Colombia|Caquetá|Puerto Rico|Rural|2001|2001.0|0|1|1|0|0
Colombia|Huila|La Plata|Rural|1999||0|1|1|0|0
Colombia|Cauca|La Vega|Rural|2002||0|1|1|0|0
Colombia|Magdalena|Sitionuevo|Rural|2000||0|1|37|1|0
Colombia|Cauca|Popayán|Rural|2008||0|1|4|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Rural|2005|2005.0|0|1|2|0|0
Colombia|Nariño|El Rosario|Rural|2013|2013.0|0|1|1|0|0
Chile|Sin Especificar|Santiago De Chile|Rural|2019||0|1|1|0|0
Colombia|Arauca|Arauca|Rural|1998||0|1|1|0|0
Colombia|Nariño|El Rosario|Rural|2013||0|1|1|0|0
Colombia|Tolima|Anzoátegui|Rural|2006||0|1|1|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2018||0|1|1|0|0
Colombia|Arauca|Arauca|Urbana|1999|2005.0|1|1|1|0|1
Colombia|Tolima|Anzoátegui|Rural|2006|2007.0|0|5|6|0|0
Colombia|Norte De Santander|El Zulia|Rural|2003||0|1|1|1|0
Colombia|Tolima|Anzoátegui|Rural|2007||0|6|6|0|0
Colombia|Caquetá|San José Del Fragua|Rural|2000||0|1|1|0|0
Colombia|Cauca|Cajibío|Rural|1999||0|1|1|1|0
Colombia|Nariño|El Rosario|Rural|2000||0|1|56|1|0
Colombia|Nariño|El Rosario|Rural|2002||0|1|1|0|0
Colombia|Chocó|Alto Baudó|Rural|2001||0|1|50|0|0
Colombia|Chocó|Medio Baudó|Rural|2005||0|1|30|0|0
Colombia|Chocó|Medio Baudó|Rural|2010||0|1|1|0|0
Colombia|Casanare|Támara|Rural|1996||0|1|1|1|0
Colombia|Casanare|Yopal|Rural|1997||0|1|1|0|0
Colombia|Nariño|El Rosario|Rural|2004||0|1|2|0|0
Colombia|Vichada|Cumaribo|Rural|2019||0|1|1|0|0
Colombia|Casanare|Támara|Rural|1998||0|6|5|1|0
Colombia|Casanare|Támara|Urbana|1998||0|6|6|0|1
Colombia|Casanare|Támara|Rural|1999||0|1|1|0|0
Colombia|Casanare|Támara|Rural|2004||0|1|1|0|0
Colombia|Valle Del Cauca|Cali|Urbana|2014||1|1|3|0|1
Colombia|Caldas|Victoria|Rural|1996|2016.0|0|1|1|1|0
Colombia|Valle Del Cauca|Buenaventura|Rural|2016||0|1|1|0|0
Colombia|Huila|Baraya|Rural|1993|2019.0|1|1|1|0|0
Colombia|Antioquia|Apartadó|Sin Especificar|2019||0|1|1|3|0
Colombia|Cesar|La Gloria|Rural|1996||1|1|1|0|0
Colombia|Bolívar|Cantagallo|Rural|2002||0|1|1|0|0
Colombia|Meta|Acacías|Rural|1978|1978.0|0|1|1|0|0
Colombia|Caldas|Manizales|Urbana|1978|1978.0|0|1|1|0|1
Colombia|Meta|Acacías|Rural|1979|1979.0|0|1|1|0|0
Colombia|Caldas|Manizales|Urbana|1980|1982.0|0|1|1|0|1
Colombia|Valle Del Cauca|Cali|Rural|1982|1982.0|0|1|1|0|0
Colombia|Cesar|La Gloria|Rural|1996||0|1|1|0|0
Colombia|Cesar|La Gloria|Rural|1996||0|1|1|0|0
Colombia|Nariño|El Rosario|Rural|2000||0|2|2|0|0
Colombia|Nariño|El Rosario|Rural|2000||0|2|2|0|0
Colombia|Nariño|El Rosario|Rural|2003||0|2|2|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|1985||0|1|1|0|1
Colombia|Nariño|El Rosario|Rural|2003||0|1|2|0|0
Colombia|Amazonas|La Pedrera|Rural|2002||0|1|5|2|0
Colombia|Caquetá|Solano|Rural|1996||0|1|4|0|0
Colombia|Caldas|Manizales|Rural|1998||0|5|5|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Rural|1997||0|1|1|0|0
Colombia|Nariño|El Rosario|Rural|2005||0|1|1|0|0
Colombia|Cauca|Suárez|Rural|2007||0|1|3|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|2004||0|1|1|0|1
Colombia|Boyacá|Páez|Rural|1998||0|1|1|0|0
Colombia|Caldas|Manizales|Rural|2000|2000.0|0|5|5|0|0
Colombia|Nariño|El Rosario|Rural|2005||0|1|1|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|2009||0|1|1|0|1
Colombia|Cauca|Suárez|Urbana|2007||0|1|1|0|1
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|2009||0|1|3|0|1
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|1991||0|1|7|0|1
Colombia|Cundinamarca|Tenjo|Rural|1997|1997.0|0|3|3|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|1994||0|1|1|0|1
Colombia|Boyacá|Páez|Rural|2000||0|1|3|5|0
Colombia|Vichada|Puerto Carreño|Rural|2011|2015.0|0|1|1|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2007||0|1|1|0|0
Colombia|Norte De Santander|San José De Cúcuta|Rural|2011|2019.0|1|1|3|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2014||1|1|1|0|0
Colombia|Chocó|Riosucio|Rural|1993|2012.0|0|1|1|0|0
Colombia|Caquetá|Curillo|Rural|2001|2008.0|0|1|1|1|0
Colombia|Vichada|Cumaribo|Rural|2007||0|1|1|0|0
Colombia|Amazonas|Mirití - Paraná|Rural|2005||0|1|1|0|0
Colombia|Santander|Barrancabermeja|Rural|1988||0|1|4|0|0
Colombia|Santander|Piedecuesta|Urbana|1988||0|1|4|0|1
Colombia|Huila|Pitalito|Urbana|2007||0|1|1|0|1
Colombia|Cauca|Páez|Rural|1987||0|1|1|0|0
Colombia|Tolima|Chaparral|Rural|2004||0|1|1|0|0
Colombia|Chocó|Riosucio|Urbana|1996||0|1|1|0|1
Colombia|Chocó|Riosucio|Rural|2003||0|1|1|0|0
Colombia|Chocó|Riosucio|Rural|2018||1|2|2|0|0
Colombia|Chocó|Riosucio|Rural|2019||1|2|1|0|0
Colombia|Huila|La Argentina|Rural|1986||0|3|4|1|0
Colombia|Chocó|Riosucio|Urbana|2019||0|1|1|0|1
Colombia|Nariño|Cumbitara|Urbana|2004||0|1|1|0|1
Colombia|Chocó|Riosucio|Rural|2019||1|1|5|0|0
Colombia|Boyacá|Páez|Rural|1996||0|1|2|0|0
Colombia|Chocó|Quibdó|Urbana|2019||1|1|1|0|1
Colombia|Chocó|Quibdó|Urbana|2019||1|1|5|0|1
Colombia|Chocó|Riosucio|Rural|2018||0|1|1|0|0
Colombia|Cauca|Popayán|Urbana|2014||0|1|1|0|1
Colombia|Boyacá|Páez|Rural|2000||0|1|1|0|0
Colombia|Santander|Cimitarra|Rural|1959||0|1|1|0|0
Colombia|Cauca|Popayán|Urbana|2014||0|1|1|0|1
Colombia|Cauca|Popayán|Urbana|2016||0|1|1|0|1
Colombia|Cauca|Popayán|Urbana|2016||0|1|1|0|1
Colombia|Boyacá|Campohermoso|Rural|1994||0|1|1|0|0
Colombia|Santander|Landázuri|Rural|1961||0|1|1|0|0
Colombia|Boyacá|Campohermoso|Rural|2002||1|2|2|0|0
Colombia|Valle Del Cauca|Cali|Rural|2000||0|1|1|0|0
Colombia|Boyacá|Campohermoso|Rural|2004||0|1|1|0|0
Colombia|Santander|Cimitarra|Rural|2002||0|1|1|0|0
Colombia|Boyacá|Campohermoso|Rural|2005||0|1|4|0|0
Colombia|Santander|Cimitarra|Rural|1985||0|1|1|1|0
Colombia|Guaviare|San José Del Guaviare|Rural|1995||0|1|3|2|0
Colombia|Nariño|Magüí|Rural|2008||0|1|7|0|0
Colombia|Nariño|El Rosario|Rural|2000||0|1|54|1|0
Colombia|Cauca|Guapí|Urbana|2012||0|1|2|0|1
Colombia|Valle Del Cauca|Cali|Urbana|2001||0|1|1|0|1
Colombia|Nariño|Pasto|Urbana|2005|2008.0|0|1|1|0|1
Colombia|Cundinamarca|Paime|Rural|2002||0|1|1|0|0
Colombia|Cesar|Pueblo Bello|Rural|1996|1999.0|0|2|2|0|0
Colombia|Nariño|Pasto|Urbana|2005||0|1|1|0|1
Colombia|Cesar|Pueblo Bello|Rural|1999||0|1|1|0|0
Colombia|Cesar|Pailitas|Urbana|2000||1|1|1|0|1
Colombia|Vaupés|Mitú|Urbana|1998|1998.0|0|4|2000|6|1
Colombia|Caquetá|San Vicente Del Caguán|Rural|1997||0|1|1|0|0
Colombia|Cesar|Valledupar|Urbana|2008|2010.0|0|1|1|0|1
Colombia|Vaupés|Mitú|Urbana|1998||0|3|2003|0|1
Colombia|Nariño|Policarpa|Rural|2008||0|1|1|0|0
Colombia|Putumayo|Puerto Leguízamo|Rural|1981||0|1|1|2|0
Colombia|Meta|Castilla La Nueva|Rural|1975|1975.0|0|1|1|2|0
Colombia|Caquetá|San Vicente Del Caguán|Rural|1997||1|1|2|0|0
Colombia|Tolima|Santa Isabel|Rural|1958||0|3|5|1|0
Colombia|Putumayo|Puerto Leguízamo|Rural|1981||0|1|3|1|0
Colombia|Putumayo|Orito|Rural|1985||0|1|3|0|0
Colombia|Nariño|Policarpa|Urbana|2005||0|1|1|0|1
Colombia|Antioquia|Turbo|Urbana|1999||0|1|1|0|1
Colombia|Valle Del Cauca|Dagua|Rural|2002||0|2|2|0|0
Colombia|Valle Del Cauca|Dagua|Rural|2001||0|1|1|2|0
Colombia|Valle Del Cauca|Dagua|Rural|2010||0|1|1|0|0
Colombia|Nariño|El Charco|Rural|2007||1|1|13|0|0
Colombia|Antioquia|Turbo|Rural|1995||0|1|1|0|0
Colombia|Risaralda|Quinchía|Rural|2000||0|1|1|0|0
Colombia|Antioquia|Carepa|Rural|1997||0|1|1|0|0
Colombia|Risaralda|Quinchía|Urbana|2003||0|1|1|0|1
Colombia|Valle Del Cauca|Dagua|Rural|2001||0|1|1|0|0
Colombia|Valle Del Cauca|Dagua|Rural|2002||0|4|4|0|0
Colombia|Caquetá|La Montañita|Urbana|2002||0|1|1|0|1
Colombia|Caquetá|Cartagena Del Chairá|Rural|2010||0|1|1|0|0
Colombia|Nariño|Cumbitara|Urbana|2005||0|1|1|0|1
Colombia|Nariño|Policarpa|Rural|1996||0|1|1|1|0
Colombia|Nariño|Policarpa|Rural|1997||0|1|1|1|0
Colombia|Nariño|Policarpa|Rural|2008||0|1|1|1|0
Colombia|Boyacá|Páez|Rural|2000||0|1|1|0|0
Colombia|Boyacá|Páez|Rural|2000||0|1|1|0|0
Colombia|Nariño|Policarpa|Urbana|2011||0|1|1|0|1
Colombia|Nariño|Cumbitara|Rural|2005||0|1|1|0|0
Colombia|Nariño|La Llanada|Rural|2008||0|1|1|0|0
Colombia|Boyacá|Campohermoso|Rural|2003||0|1|1|0|0
Colombia|Boyacá|Páez|Rural|1995||0|1|1|0|0
Colombia|Cundinamarca|El Peñón|Rural|2002||0|2|2|0|0
Colombia|Casanare|Yopal|Rural|2002||0|2|2|0|0
Colombia|Cundinamarca|La Palma|Rural|2002||1|1|1|0|0
Colombia|Cundinamarca|La Palma|Rural|2003||0|1|1|0|0
Colombia|Cundinamarca|La Palma|Rural|2001|2002.0|0|1|1|1|0
Colombia|Boyacá|Miraflores|Rural|1996||0|1|1|2|0
Colombia|Boyacá|Sogamoso|Rural|1998||0|1|1|4|0
Colombia|Boyacá|Sogamoso|Rural|1999||0|1|1|1|0
Colombia|Boyacá|Páez|Rural|1998||0|1|1|0|0
Colombia|Boyacá|Duitama|Rural|1999||0|1|1|0|0
Colombia|Boyacá|San Luis De Gaceno|Rural|2001|2006.0|0|1|2|3|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|2006||0|1|1|0|1
Colombia|Boyacá|San Luis De Gaceno|Rural|2004||0|5|5|0|0
Colombia|Boyacá|San Luis De Gaceno|Rural|1998||0|1|1|0|0
Colombia|Boyacá|San Luis De Gaceno|Rural|1998||0|1|4|0|0
Colombia|Guaviare|El Retorno|Rural|2008||0|1|1|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2010||0|1|1|0|0
Colombia|Boyacá|San Luis De Gaceno|Rural|2001||0|1|1|1|0
Colombia|Guaviare|San José Del Guaviare|Rural|2008||0|5|1|0|0
Colombia|Guaviare|San José Del Guaviare|Rural|2002|2002.0|0|1|1|0|0
Colombia|Guaviare|San José Del Guaviare|Rural|2005||0|1|1|0|0
Colombia|Bogotá, D.c.|Sin Especificar|Rural|1987||1|1|4|0|0
Colombia|Guaviare|San José Del Guaviare|Rural|2008||0|1|2|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2008||0|1|1|0|0
Colombia|Nariño|Olaya Herrera|Rural|2009||0|1|1|0|0
Colombia|Valle Del Cauca|Palmira|Rural|2002||0|1|1|0|0
Colombia|Santander|Cimitarra|Rural|1990|1990.0|1|1|1|0|0
Colombia|Santander|Cimitarra|Rural|1991|1991.0|0|1|1|0|0
Colombia|Cundinamarca|La Mesa|Rural|1985||0|1|1|1|0
Colombia|Santander|Cimitarra|Rural|1991||0|1|1|0|0
Colombia|Santander|Cimitarra|Rural|1976||0|1|1|1|0
Colombia|Nariño|El Rosario|Urbana|2006||0|1|1|1|1
Colombia|Casanare|Támara|Urbana|1988||0|1|1|0|1
Colombia|Casanare|Támara|Rural|2002||0|1|1|1|0
Colombia|Casanare|Támara|Rural|2004||0|1|1|0|0
Colombia|Casanare|Támara|Rural|1987||0|1|1|1|0
Colombia|Casanare|Támara|Rural|1987||0|1|1|1|0
Colombia|Guaviare|Calamar|Rural|1998||0|3|3|1|0
Colombia|Guaviare|Calamar|Rural|2004||0|1|20|0|0
Colombia|Casanare|Pore|Rural|2000||0|1|1|1|0
Colombia|Casanare|Pore|Rural|2002||0|1|1|2|0
Colombia|Antioquia|Turbo|Rural|1993||0|1|1|0|0
Colombia|Boyacá|San Eduardo|Rural|1991||0|2|2|2|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Rural|1992||0|1|1|0|0
Colombia|Boyacá|San Eduardo|Rural|1992||0|2|1|0|0
Colombia|Boyacá|San Eduardo|Rural|1992||0|1|1|2|0
Colombia|Antioquia|Apartadó|Rural|2004||0|1|2|1|0
Colombia|Tolima|Ibagué|Urbana|1999||1|1|3|0|1
Colombia|Magdalena|Fundación|Rural|1998|2006.0|0|1|1|0|0
Colombia|Nariño|Cumbitara|Urbana|2003||0|1|1|0|1
Colombia|Huila|La Argentina|Rural|1986||0|2|5|0|0
Colombia|Huila|La Argentina|Rural|1986||0|3|3|0|0
Colombia|Antioquia|Turbo|Rural|1995||0|1|1|0|0
Colombia|Nariño|Cumbitara|Urbana|2003||0|1|1|0|1
Colombia|Antioquia|Turbo|Rural|1995||0|1|1|0|0
Colombia|Huila|La Argentina|Rural|1994||1|1|1|0|0
Colombia|Nariño|Cumbitara|Urbana|2004||0|1|1|1|1
Colombia|Meta|Puerto Rico|Rural|2000||0|1|1|0|0
Colombia|Meta|Puerto Rico|Rural|1998||0|1|1|0|0
Colombia|Nariño|Policarpa|Urbana|2003||0|1|1|0|1
Colombia|Cauca|Bolívar|Rural|1985||0|8|8|0|0
Colombia|Nariño|Policarpa|Rural|2006||0|1|1|0|0
Colombia|Nariño|Cumbitara|Urbana|2006||0|1|1|0|1
Colombia|Nariño|Cumbitara|Rural|2006||0|1|1|0|0
Colombia|Norte De Santander|San José De Cúcuta|Urbana|1987|1989.0|0|1|1|0|1
Colombia|Meta|Mesetas|Rural|1997||0|1|1|2|0
Colombia|Nariño|Policarpa|Rural|2008||0|1|1|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|1995||0|1|1|1|1
Colombia|Nariño|Policarpa|Urbana|2011||0|1|1|1|1
Colombia|Caldas|Salamina|Urbana|2006||0|1|1|1|1
Colombia|Huila|Gigante|Rural|2007||0|1|1|0|0
Colombia|Valle Del Cauca|Buenaventura|Rural|1998||0|2|1|0|0
Colombia|Huila|Isnos|Rural|2008||0|1|1|1|0
Colombia|Caquetá|Cartagena Del Chairá|Rural|1996||0|1|1|1|0
Colombia|Huila|Isnos|Rural|2009||0|1|1|0|0
Colombia|Santander|Aguada|Rural|2000||0|1|1|0|0
Colombia|Meta|La Macarena|Rural|1996||0|1|1|2|0
Colombia|Antioquia|Yarumal|Rural|2014||0|1|1|0|0
Colombia|Antioquia|Yarumal|Rural|2007||0|1|1|0|0
Colombia|Antioquia|Campamento|Rural|2011||0|2|2|0|0
Colombia|Antioquia|Yarumal|Rural|2007||0|1|1|0|0
Colombia|Boyacá|Pisba|Rural|1999||0|3|3|0|0
Colombia|Boyacá|Pisba|Rural|1996||0|1|1|0|0
Colombia|Antioquia|Apartadó|Rural|1989|1991.0|0|1|1|0|0
Colombia|Caquetá|Florencia|Rural|1976||0|1|1|0|0
Colombia|Santander|Aguada|Rural|1997||0|1|1|0|0
Colombia|Santander|Barrancabermeja|Urbana|1988|1989.0|0|1|4|0|1
Colombia|Nariño|Cumbitara|Urbana|2005||0|1|1|0|1
Colombia|Cauca|San Sebastián|Rural|2013||0|2|5|1|0
Colombia|Meta|Mesetas|Rural|1995||0|1|1|1|0
Colombia|Boyacá|Socotá|Rural|1954||0|1|1|0|0
Colombia|Boyacá|Pisba|Rural|1995||0|4|1|0|0
Colombia|Boyacá|Pisba|Rural|2000||0|7|8|0|0
Colombia|Boyacá|Pisba|Rural|1995||0|1|1|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2012||0|1|1|0|0
Colombia|Nariño|San Andrés De Tumaco|Rural|2012||0|1|1|0|0
México|Sin Especificar|Ciudad De Mexico|Urbana|2006||0|2|6|0|1
Ecuador|Sin Especificar|Sucumbios|Rural|2008||0|1|4|0|0
Colombia|Tolima|Rioblanco|Rural|1987|2003.0|0|6|6|2|0
Colombia|Antioquia|San Pedro De Urabá|Rural|2001||0|3|25|0|0
Colombia|Tolima|Ibagué|Urbana|2000||1|1|1|0|1
Colombia|Putumayo|Valle Del Guamuez|Rural|2001||0|1|1|0|0
Colombia|Nariño|La Unión|Rural|2012||0|1|1|0|0
Colombia|Antioquia|San Pedro De Urabá|Rural|2001||0|1|1|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|2002||0|2|2|0|1
Colombia|Antioquia|Betulia|Rural|1998||0|1|1|0|0
Colombia|Magdalena|Plato|Urbana|2005||0|1|1|0|1
Colombia|Boyacá|Paya|Urbana|1999||0|1|1|4|1
Colombia|Casanare|Nunchía|Urbana|1997||0|1|1|1|1
Colombia|Casanare|Nunchía|Rural|1999||0|1|3|0|0
Colombia|Casanare|Nunchía|Rural|2005||0|1|1|0|0
Colombia|Nariño|Cumbitara|Rural|1993||0|1|3|0|0
Colombia|Nariño|Cumbitara|Rural|1993||0|1|1|1|0
Colombia|Nariño|Cumbitara|Rural|2013||0|1|1|0|0
Colombia|Casanare|Yopal|Urbana|2002|2002.0|0|1|1|1|1
Colombia|Nariño|Cumbitara|Rural|1997||0|1|1|0|0
Colombia|Casanare|Pore|Rural|1999||0|6|6|0|0
Colombia|Casanare|Yopal|Rural|2002||0|6|6|0|0
Colombia|Arauca|Tame|Rural|1986||0|1|1|0|0
Colombia|Vichada|Santa Rosalía|Rural|2005||0|1|1|0|0
Colombia|Casanare|Orocué|Urbana|2006||0|1|1|0|1
Colombia|Antioquia|Arboletes|Rural|1989|2002.0|0|2|5|4|0
Colombia|Casanare|Monterrey|Rural|2002||0|1|1|1|0
Colombia|Arauca|Arauquita|Rural|1995||0|1|1|0|0
Colombia|Norte De Santander|Tibú|Rural|2000||0|1|1|0|0
Colombia|Bolívar|Simití|Rural|1998||0|1|1|0|0
Colombia|Boyacá|Pisba|Rural|2004||0|3|3|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Urbana|1977||0|2|2|0|1
Colombia|Magdalena|Zona Bananera|Rural|2001||0|1|1|0|0
Colombia|Risaralda|Pereira|Urbana|1982||0|1|1|3|1
Colombia|Bogotá, D.c.|Bogotá, D.c.|Rural|1979|1979.0|1|1|1|0|0
Colombia|Córdoba|Tierralta|Rural|1990||0|1|1|0|0
Colombia|Bogotá, D.c.|Bogotá, D.c.|Rural|1979|1979.0|0|1|1|0|0
