pais_hecho|departamento_hecho|anio_fin|hechos_continuan|victimas_identificadas|victimas_total|responsables_identificados|cluster
Colombia|NariÃ±o|1993|0|1|1|1|0
Colombia|NariÃ±o|1998|0|1|1|0|0
Colombia|NariÃ±o|1954|0|1|1|0|0
Colombia|NariÃ±o|1998|0|3|1|0|0
Colombia|NariÃ±o|1949|0|3|1|1|0
Colombia|NariÃ±o|1992|0|1|1|0|0
Colombia|NariÃ±o|2018|0|1|1|0|0
Colombia|NariÃ±o|1998|0|1|1|0|0
Colombia|NariÃ±o|2010|0|1|2|0|0
Colombia|NariÃ±o|2020|0|1|1|1|0
Colombia|NariÃ±o|2015|0|1|1|0|0
Colombia|NariÃ±o|1994|0|1|1|0|0
Colombia|NariÃ±o|1993|0|3|1|0|0
Colombia|NariÃ±o|2002|0|3|1|1|0
Colombia|NariÃ±o|2002|0|1|1|0|0
Colombia|NariÃ±o|2017|0|1|1|0|0
Colombia|NariÃ±o|2008|0|1|1|0|0
Colombia|NariÃ±o|2007|0|1|2|0|0
Colombia|NariÃ±o|2016|0|1|1|1|0
Colombia|Norte De Santander|1962|0|1|1|0|0
Colombia|Norte De Santander|2008|0|1|1|0|0
Colombia|Norte De Santander|2009|0|3|1|0|0
Colombia|Norte De Santander|2019|0|3|1|1|0
Colombia|Norte De Santander|1980|0|1|1|0|0
Colombia|Norte De Santander|2008|0|1|1|0|0
Colombia|Norte De Santander|2013|0|1|1|0|0
Colombia|Norte De Santander|2007|0|1|2|0|0
Colombia|Norte De Santander|2019|0|1|1|1|0
Colombia|Norte De Santander|2010|0|1|1|0|0
Colombia|Norte De Santander|2017|0|1|1|0|0
Colombia|Norte De Santander|1996|0|3|1|0|0
Colombia|Norte De Santander|2020|0|3|1|1|0
Colombia|Norte De Santander|2000|0|1|1|0|0
Colombia|Norte De Santander|2010|0|1|1|0|0
Colombia|Norte De Santander|1982|0|1|1|0|0
Colombia|Norte De Santander|2016|0|1|2|0|0
Colombia|Norte De Santander|1988|0|1|1|1|0
Colombia|Norte De Santander|1966|0|1|1|0|0
Colombia|Norte De Santander|2016|0|1|1|0|0
Colombia|Norte De Santander|1958|0|3|1|0|0
Colombia|Norte De Santander|2019|0|3|1|1|0
Colombia|Norte De Santander|2007|0|1|1|0|0
Colombia|Norte De Santander|2019|0|1|1|0|0
Colombia|Norte De Santander|2012|0|1|1|0|0
Colombia|Norte De Santander|1990|0|1|2|0|0
Colombia|Norte De Santander|1990|0|1|1|1|0
Colombia|Norte De Santander|2016|0|1|1|0|0
Colombia|Norte De Santander|2017|0|1|1|0|0
Colombia|Putumayo|2007|0|3|1|0|0
Colombia|Putumayo|1997|0|3|1|1|0
Colombia|Putumayo|2017|0|1|1|0|0
Colombia|Putumayo|2009|0|1|1|0|0
Colombia|Putumayo|1978|0|1|1|0|0
Colombia|Putumayo|1954|0|1|2|0|0
Colombia|Putumayo|1965|0|1|1|1|0
Colombia|Putumayo|1981|0|1|1|0|0
Colombia|Putumayo|1990|0|1|1|0|0
Colombia|Putumayo|2003|0|3|1|0|0
Colombia|Putumayo|1989|0|3|1|1|0
Colombia|Putumayo|2007|0|1|1|0|0
Colombia|Putumayo|1985|0|1|1|0|0
Colombia|Putumayo|2014|0|1|1|0|0
Colombia|Quindio|2017|0|1|2|0|0
Colombia|Quindio|1985|0|1|1|1|0
Colombia|Quindio|2019|0|1|1|0|0
Colombia|Quindio|2020|0|1|1|0|0
Colombia|Quindio|1985|0|3|1|0|0
Colombia|Quindio|1999|0|3|1|1|0
Colombia|Quindio|2018|0|1|1|0|0
Colombia|Quindio|1981|0|1|1|0|0
Colombia|Risaralda|2020|0|1|1|0|0
Colombia|Risaralda|2018|0|1|2|0|0
Colombia|Risaralda|2006|0|1|1|1|0
Colombia|Risaralda|2009|0|1|1|0|0
Colombia|Risaralda|2001|0|1|1|0|0
Colombia|Risaralda|1967|0|3|1|0|0
Colombia|Risaralda|2007|0|3|1|1|0
Colombia|Risaralda|2015|0|1|1|0|0
Colombia|Risaralda|1950|0|1|1|0|0
Colombia|Risaralda|1971|0|1|1|0|0
Colombia|Risaralda|1997|0|1|2|0|0
Colombia|Risaralda|2017|0|1|1|1|0
Colombia|Risaralda|1999|0|1|1|0|0
Colombia|Santander|2014|0|1|1|0|0
Colombia|Santander|1984|0|3|1|0|0
Colombia|Santander|2019|0|3|1|1|0
Colombia|Santander|1977|0|1|1|0|0
Colombia|Santander|2002|0|1|1|0|0
Colombia|Santander|1956|0|1|1|0|0
Colombia|Santander|1975|0|1|2|0|0
Colombia|Santander|2006|0|1|1|1|0
Colombia|Santander|1980|0|1|1|0|0
Colombia|Santander|2005|0|1|1|0|0
Colombia|Santander|1982|0|3|1|0|0
Colombia|Santander|1973|0|3|1|1|0
Colombia|Santander|1968|0|1|1|0|0
Colombia|Santander|2004|0|1|1|0|0
Colombia|Santander|2018|0|1|1|0|0
Colombia|Santander|2011|0|1|2|0|0
Colombia|Santander|2010|0|1|1|1|0
Colombia|Santander|2011|0|1|1|0|0
Colombia|Santander|2014|0|1|1|0|0
Colombia|Santander|2014|0|3|1|0|0
Colombia|Santander|2008|0|3|1|1|0
Colombia|Santander|1979|0|1|1|0|0
Colombia|Santander|1990|0|1|1|0|0
Colombia|Santander|2007|0|1|1|0|0
Colombia|Santander|1990|0|1|2|0|0
Colombia|Santander|2005|0|1|1|1|0
Colombia|Santander|1990|0|1|1|0|0
Colombia|Santander|2005|0|1|1|0|0
Colombia|Santander|2006|0|3|1|0|0
Colombia|Santander|2017|0|3|1|1|0
Colombia|Santander|2013|0|1|1|0|0
Colombia|Santander|1947|0|1|1|0|0
Colombia|Santander|2001|0|1|1|0|0
Colombia|Santander|1980|0|1|2|0|0
Colombia|Santander|1990|0|1|1|1|0
Colombia|Santander|2016|0|1|1|0|0
Colombia|Santander|1997|0|1|1|0|0
Colombia|Santander|1987|0|3|1|0|0
Colombia|Santander|2014|0|3|1|1|0
Colombia|Santander|2019|0|1|1|0|0
Colombia|Santander|2003|0|1|1|0|0
Colombia|Santander|2014|0|1|1|0|0
Colombia|Santander|2007|0|1|2|0|0
Colombia|Santander|2019|0|1|1|1|0
Colombia|Santander|1987|0|1|1|0|0
Colombia|Santander|2019|0|1|1|0|0
Colombia|Santander|1990|0|3|1|0|0
Colombia|Santander|1987|0|3|1|1|0
Colombia|Santander|2008|0|1|1|0|0
Colombia|Santander|2011|0|1|1|0|0
Colombia|Santander|1978|0|1|1|0|0
Colombia|Santander|1990|0|1|2|0|0
Colombia|Sin Especificar|2000|0|1|1|1|0
Colombia|Sin Especificar|1999|0|1|1|0|0
Colombia|Sin Especificar|2010|0|1|1|0|0
Colombia|Sin Especificar|1999|0|3|1|0|0
Colombia|Sin Especificar|1995|0|3|1|1|0
Colombia|Sin Especificar|2014|0|1|1|0|0
Colombia|Sin Especificar|2020|0|1|1|0|0
Colombia|Sin Especificar|2017|0|1|1|0|0
Colombia|Sin Especificar|2016|0|1|2|0|0
Colombia|Sin Especificar|2013|0|1|1|1|0
Colombia|Sin Especificar|2011|0|1|1|0|0
Colombia|Sin Especificar|2010|0|1|1|0|0
Colombia|Sin Especificar|1986|0|3|1|0|0
Colombia|Sin Especificar|2003|0|3|1|1|0
Colombia|Sin Especificar|2016|0|1|1|0|0
Colombia|Sin Especificar|2003|0|1|1|0|0
Colombia|Sin Especificar|2019|0|1|1|0|0
Colombia|Sin Especificar|2020|0|1|2|0|0
Colombia|Sin Especificar|2014|0|1|1|1|0
Colombia|Sin Especificar|2018|0|1|1|0|0
Colombia|Sin Especificar|2000|0|1|1|0|0
Colombia|Sin Especificar|2008|0|3|1|0|0
Colombia|Sin Especificar|2013|0|3|1|1|0
Colombia|Sin Especificar|2003|0|1|1|0|0
Colombia|Sin Especificar|2018|0|1|1|0|0
Colombia|Sin Especificar|2018|0|1|1|0|0
Colombia|Sin Especificar|2008|0|1|2|0|0
Colombia|Sin Especificar|2011|0|1|1|1|0
Colombia|Sin Especificar|1988|0|1|1|0|0
Colombia|Sin Especificar|2012|0|1|1|0|0
Colombia|Sin Especificar|2007|0|3|1|0|0
Colombia|Sin Especificar|1976|0|3|1|1|0
Colombia|Sin Especificar|2018|0|1|1|0|0
Colombia|Sin Especificar|2019|0|1|1|0|0
Colombia|Sin Especificar|2016|0|1|1|0|0
Colombia|Sin Especificar|2003|0|1|2|0|0
Colombia|Sin Especificar|1958|0|1|1|1|0
Colombia|Sin Especificar|2013|0|1|1|0|0
Colombia|Sin Especificar|2010|0|1|1|0|0
Colombia|Sin Especificar|1971|0|3|1|0|0
Colombia|Sin Especificar|1984|0|3|1|1|0
Colombia|Sin Especificar|2013|0|1|1|0|0
Colombia|Sin Especificar|2019|0|1|1|0|0
Colombia|Sucre|1981|0|1|1|0|0
Colombia|Sucre|2018|0|1|2|0|0
Colombia|Sucre|2014|0|1|1|1|0
Colombia|Sucre|2016|0|1|1|0|0
Colombia|Sucre|1987|0|1|1|0|0
Colombia|Sucre|2018|0|3|1|0|0
Colombia|Sucre|2017|0|3|1|1|0
Colombia|Sucre|1965|0|1|1|0|0
Colombia|Sucre|1990|0|1|1|0|0
Colombia|Sucre|2018|0|1|1|0|0
Colombia|Sucre|2002|0|1|2|0|0
Colombia|Sucre|2016|0|1|1|1|0
Colombia|Sucre|1980|0|1|1|0|0
Colombia|Sucre|1999|0|1|1|0|0
Colombia|Sucre|2014|0|3|1|0|0
Colombia|Sucre|1953|0|3|1|1|0
Colombia|Sucre|2013|0|1|1|0|0
Colombia|Sucre|2017|0|1|1|0|0
Colombia|Sucre|2018|0|1|1|0|0
Colombia|Sucre|2003|0|1|2|0|0
Colombia|Sucre|1975|0|1|1|1|0
Colombia|Sumapaz|2020|0|1|1|0|0
Colombia|Tolima|2004|0|1|1|0|0
Colombia|Tolima|2010|0|3|1|0|0
Colombia|Tolima|1993|0|3|1|1|0
Colombia|Tolima|1992|0|1|1|0|0
Colombia|Tolima|1960|0|1|1|0|0
Colombia|Tolima|2018|0|1|1|0|0
Colombia|Tolima|2008|0|1|2|0|0
Colombia|Tolima|1983|0|1|1|1|0
Colombia|Tolima|2005|0|1|1|0|0
Colombia|Tolima|2005|0|1|1|0|0
Colombia|Tolima|1977|0|3|1|0|0
Colombia|Tolima|2016|0|3|1|1|0
Colombia|Tolima|1964|0|1|1|0|0
Colombia|Tolima|1961|0|1|1|0|0
Colombia|Tolima|2020|0|1|1|0|0
Colombia|Tolima|1951|0|1|2|0|0
Colombia|Tolima|2015|0|1|1|1|0
Colombia|Tolima|2006|0|1|1|0|0
Colombia|Tolima|2017|0|1|1|0|0
Colombia|Tolima|2015|0|3|1|0|0
Colombia|Tolima|2020|0|3|1|1|0
Colombia|Tolima|1990|0|1|1|0|0
Colombia|Tolima|1994|0|1|1|0|0
Colombia|Tolima|2016|0|1|1|0|0
Colombia|Tolima|2006|0|1|2|0|0
Colombia|Tolima|1988|0|1|1|1|0
Colombia|Tolima|2020|0|1|1|0|0
Colombia|Tolima|1978|0|1|1|0|0
Colombia|Tolima|2019|0|3|1|0|0
Colombia|Tolima|2011|0|3|1|1|0
Colombia|Tolima|2018|0|1|1|0|0
Colombia|Tolima|1998|0|1|1|0|0
Colombia|Tolima|1992|0|1|1|0|0
Colombia|Tolima|1964|0|1|2|0|0
Colombia|Tolima|2018|0|1|1|1|0
Colombia|Tolima|2014|0|1|1|0|0
Colombia|Tolima|2007|0|1|1|0|0
Colombia|Tolima|2017|0|3|1|0|0
Colombia|Tolima|1986|0|3|1|1|0
Colombia|Tolima|1974|0|1|1|0|0
Colombia|Valle Del Cauca|2000|0|1|1|0|0
Colombia|Valle Del Cauca|2012|0|1|1|0|0
Colombia|Valle Del Cauca|1969|0|1|2|0|0
Colombia|Valle Del Cauca|2020|0|1|1|1|0
Colombia|Valle Del Cauca|2013|0|1|1|0|0
Colombia|Valle Del Cauca|2003|0|1|1|0|0
Colombia|Valle Del Cauca|2017|0|3|1|0|0
Colombia|Valle Del Cauca|2004|0|3|1|1|0
Colombia|Valle Del Cauca|2016|0|1|1|0|0
Colombia|Valle Del Cauca|1954|0|1|1|0|0
Colombia|Valle Del Cauca|2000|0|1|1|0|0
Colombia|Valle Del Cauca|1977|0|1|2|0|0
Colombia|Valle Del Cauca|1977|0|1|1|1|0
Colombia|Valle Del Cauca|1970|0|1|1|0|0
Colombia|Valle Del Cauca|2019|0|1|1|0|0
Colombia|Valle Del Cauca|2016|0|3|1|0|0
Colombia|Valle Del Cauca|2020|0|3|1|1|0
Colombia|Valle Del Cauca|1961|0|1|1|0|0
Colombia|Valle Del Cauca|1988|0|1|1|0|0
Colombia|Valle Del Cauca|2014|0|1|1|0|0
Colombia|Valle Del Cauca|1978|0|1|2|0|0
Colombia|Valle Del Cauca|2019|0|1|1|1|0
Colombia|Valle Del Cauca|1987|0|1|1|0|0
Colombia|Valle Del Cauca|2010|0|1|1|0|0
Colombia|Valle Del Cauca|2003|0|3|1|0|0
Colombia|Valle Del Cauca|2015|0|3|1|1|0
Colombia|Valle Del Cauca|1986|0|1|1|0|0
Colombia|Valle Del Cauca|2006|0|1|1|0|0
Colombia|Valle Del Cauca|2004|0|1|1|0|0
Colombia|Valle Del Cauca|2005|0|1|2|0|0
Colombia|Valle Del Cauca|2015|0|1|1|1|0
Colombia|Valle Del Cauca|1968|0|1|1|0|0
Colombia|Valle Del Cauca|2020|0|1|1|0|0
Colombia|Valle Del Cauca|1994|0|3|1|0|0
Colombia|Valle Del Cauca|2015|0|3|1|1|0
Colombia|Valle Del Cauca|1941|0|1|1|0|0
Colombia|Valle Del Cauca|2010|0|1|1|0|0
Colombia|VaupÃ©s|2006|0|1|1|0|0
Colombia|VaupÃ©s|1980|0|1|2|0|0
Colombia|VaupÃ©s|2004|0|1|1|1|0
Colombia|VaupÃ©s|2017|0|1|1|0|0
Colombia|VaupÃ©s|1991|0|1|1|0|0
Colombia|Vichada|2020|0|3|1|0|0
Colombia|Vichada|2020|0|3|1|1|0
Colombia|Vichada|2012|0|1|1|0|0
Colombia|Vichada|2019|0|1|1|0|0
Colombia|Vichada|2001|0|1|1|0|0
Colombia|Amazonas|1985|0|1|5|0|0
Colombia|Amazonas|2013|0|1|1|0|0
Colombia|Amazonas|2010|1|1|1|1|0
Colombia|Amazonas|2001|0|1|1|1|0
Colombia|Amazonas|1979|0|1|1|0|0
Colombia|Amazonas|2017|0|1|7|0|0
Colombia|Amazonas|2012|0|1|1|0|0
Colombia|Amazonas|1982|1|1|1|0|0
Colombia|Amazonas|1996|0|1|1|0|0
Colombia|Amazonas|2005|0|1|4|0|0
Colombia|Antioquia|1988|0|1|1|0|1
Colombia|Antioquia|2020|0|2|2|0|1
Colombia|Antioquia|2019|0|2|5|0|1
Colombia|Antioquia|2002|0|1|1|1|1
Colombia|Antioquia|2004|0|2|7|0|1
Colombia|Antioquia|2012|0|2|2|0|1
Colombia|Antioquia|2019|0|6|30|0|1
Colombia|Antioquia|2001|0|2|1|0|1
Colombia|Antioquia|2019|0|1|2|0|1
Colombia|Antioquia|2013|0|1|2|0|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|1964|0|1|9|1|1
Colombia|Antioquia|1998|1|1|1|0|1
Colombia|Antioquia|2020|0|1|1|0|1
Colombia|Antioquia|2008|0|1|1|1|1
Colombia|Antioquia|2014|0|1|1|0|1
Colombia|Antioquia|2013|0|4|4|0|1
Colombia|Antioquia|2015|0|4|4|0|1
Colombia|Antioquia|2003|0|1|1|0|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|2014|0|1|1|0|1
Colombia|Antioquia|2014|0|1|1|1|1
Colombia|Antioquia|1997|0|1|4|0|1
Colombia|Antioquia|1945|1|1|1|0|1
Colombia|Antioquia|1988|0|1|1|0|1
Colombia|Antioquia|2000|0|1|1|0|1
Colombia|Antioquia|1988|0|1|1|1|1
Colombia|Antioquia|2016|0|1|1|0|1
Colombia|Antioquia|2013|0|2|3|0|1
Colombia|Antioquia|2002|0|1|1|0|1
Colombia|Antioquia|2017|0|1|1|0|1
Colombia|Antioquia|2009|0|3|1|0|1
Colombia|Antioquia|2020|0|1|15|1|1
Colombia|Antioquia|1993|0|1|1|0|1
Colombia|Antioquia|2013|0|3|4|0|1
Colombia|Antioquia|2003|0|5|5|0|1
Colombia|Antioquia|2016|0|1|1|2|1
Colombia|Antioquia|1954|0|1|1|1|1
Colombia|Antioquia|2013|0|1|1|0|1
Colombia|Antioquia|2015|1|1|1|0|1
Colombia|Antioquia|1984|0|1|1|0|1
Colombia|Antioquia|2015|0|2|2|1|1
Colombia|Antioquia|2019|0|1|1|0|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|1963|0|1|1|0|1
Colombia|Antioquia|1991|0|2|1|2|1
Colombia|Antioquia|1964|0|1|1|1|1
Colombia|Antioquia|2020|1|1|1|0|1
Colombia|Antioquia|1993|0|4|4|0|1
Colombia|Antioquia|1992|0|4|4|0|1
Colombia|Antioquia|1967|0|1|1|0|1
Colombia|Antioquia|2015|0|1|1|0|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|2017|0|1|200|0|1
Colombia|Antioquia|2001|0|2|9|0|1
Colombia|Antioquia|1962|0|1|1|3|1
Colombia|Antioquia|1998|0|1|20|0|1
Colombia|Antioquia|1985|1|1|1|0|1
Colombia|Antioquia|1987|0|2|2|1|1
Colombia|Antioquia|2012|0|1|1|1|1
Colombia|Antioquia|1993|0|1|1|0|1
Colombia|Antioquia|2003|0|1|1|0|1
Colombia|Antioquia|2020|0|1|1|0|1
Colombia|Antioquia|2017|0|1|3|0|1
Colombia|Antioquia|1992|0|4|4|0|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|1990|0|1|1|0|1
Colombia|Antioquia|1993|0|2|2|0|1
Colombia|Antioquia|1982|0|1|1|0|1
Colombia|Antioquia|2015|0|1|1|0|1
Colombia|Antioquia|1999|0|0|1|0|1
Colombia|Antioquia|2015|0|1|1|0|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|2017|0|2|2|0|1
Colombia|Antioquia|2003|0|1|1|0|1
Colombia|Antioquia|2000|0|1|1|0|1
Colombia|Antioquia|2015|0|1|1|0|1
Colombia|Antioquia|2016|0|1|1|0|1
Colombia|Antioquia|1992|0|2|2|0|1
Colombia|Antioquia|2013|0|4|1|0|1
Colombia|Antioquia|2019|0|1|2|0|1
Colombia|Antioquia|1996|0|1|1|1|1
Colombia|Antioquia|1995|0|1|1|0|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|2012|0|3|1|0|1
Colombia|Antioquia|1973|0|3|1|1|1
Colombia|Antioquia|2016|0|1|1|0|1
Colombia|Antioquia|2014|0|1|1|0|1
Colombia|Antioquia|1980|0|1|1|0|1
Colombia|Antioquia|2002|0|1|2|0|1
Colombia|Antioquia|2003|0|1|1|1|1
Colombia|Antioquia|1959|0|1|1|0|1
Colombia|Antioquia|1984|0|1|1|0|1
Colombia|Antioquia|2002|0|3|1|0|1
Colombia|Antioquia|1982|0|3|1|1|1
Colombia|Antioquia|1993|0|1|1|0|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|1993|0|1|1|0|1
Colombia|Antioquia|2012|0|1|2|0|1
Colombia|Antioquia|2005|0|1|1|1|1
Colombia|Antioquia|2009|0|1|1|0|1
Colombia|Antioquia|1989|0|1|1|0|1
Colombia|Antioquia|2019|0|3|1|0|1
Colombia|Antioquia|1990|0|3|1|1|1
Colombia|Antioquia|2005|0|1|1|0|1
Colombia|Antioquia|1999|0|1|1|0|1
Colombia|Antioquia|1955|0|1|1|0|1
Colombia|Antioquia|1965|0|1|2|0|1
Colombia|Antioquia|1993|0|1|1|1|1
Colombia|Arauca|2013|0|1|1|0|0
Colombia|Arauca|1996|0|1|1|0|0
Colombia|Arauca|2005|0|3|1|0|0
Colombia|Arauca|2003|0|3|1|1|0
Colombia|Arauca|2014|0|1|1|0|0
Colombia|Arauca|2007|0|1|1|0|0
Colombia|Arauca|1956|0|1|1|0|0
Colombia|ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|1972|0|1|2|0|0
Colombia|ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|1985|0|1|1|1|0
Colombia|AtlÃ¡ntico|2018|0|1|1|0|0
Colombia|AtlÃ¡ntico|1994|0|1|1|0|0
Colombia|AtlÃ¡ntico|1971|0|3|1|0|0
Colombia|AtlÃ¡ntico|2013|0|3|1|1|0
Colombia|AtlÃ¡ntico|2018|0|1|1|0|0
Colombia|AtlÃ¡ntico|2008|0|1|1|0|0
Colombia|BogotÃ¡|1983|0|1|1|0|0
Colombia|BogotÃ¡|1950|0|1|2|0|0
Colombia|BolÃ­var|2014|0|1|1|1|0
Colombia|BolÃ­var|2020|0|1|1|0|0
Colombia|BolÃ­var|1971|0|1|1|0|0
Colombia|BolÃ­var|2014|0|3|1|0|0
Colombia|BolÃ­var|1995|0|3|1|1|0
Colombia|BolÃ­var|2015|0|1|1|0|0
Colombia|BolÃ­var|2000|0|1|1|0|0
Colombia|BolÃ­var|2017|0|1|1|0|0
Colombia|BolÃ­var|1998|0|1|2|0|0
Colombia|BolÃ­var|1992|0|1|1|1|0
Colombia|BolÃ­var|2010|0|1|1|0|0
Colombia|BolÃ­var|1992|0|1|1|0|0
Colombia|BolÃ­var|1999|0|3|1|0|0
Colombia|BolÃ­var|1992|0|3|1|1|0
Colombia|BolÃ­var|1964|0|1|1|0|0
Colombia|BolÃ­var|2014|0|1|1|0|0
Colombia|BolÃ­var|2017|0|1|1|0|0
Colombia|BolÃ­var|2019|0|1|2|0|0
Colombia|BolÃ­var|1997|0|1|1|1|0
Colombia|BolÃ­var|1992|0|1|1|0|0
Colombia|BolÃ­var|2014|0|1|1|0|0
Colombia|BolÃ­var|2020|0|3|1|0|0
Colombia|BolÃ­var|2013|0|3|1|1|0
Colombia|BolÃ­var|2020|0|1|1|0|0
Colombia|BolÃ­var|2020|0|1|1|0|0
Colombia|BolÃ­var|2019|0|1|1|0|0
Colombia|BolÃ­var|1980|0|1|2|0|0
Colombia|BolÃ­var|2020|0|1|1|1|0
Colombia|BolÃ­var|2010|0|1|1|0|0
Colombia|BolÃ­var|2009|0|1|1|0|0
Colombia|BoyacÃ¡|2006|0|3|1|0|0
Colombia|BoyacÃ¡|2007|0|3|1|1|0
Colombia|BoyacÃ¡|2014|0|1|1|0|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|2003|0|1|1|0|0
Colombia|BoyacÃ¡|1999|0|1|2|0|0
Colombia|BoyacÃ¡|2014|0|1|1|1|0
Colombia|BoyacÃ¡|1999|0|1|1|0|0
Colombia|BoyacÃ¡|2016|0|1|1|0|0
Colombia|BoyacÃ¡|2000|0|3|1|0|0
Colombia|BoyacÃ¡|1988|0|3|1|1|0
Colombia|BoyacÃ¡|1962|0|1|1|0|0
Colombia|BoyacÃ¡|2012|0|1|1|0|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|2014|0|1|2|0|0
Colombia|BoyacÃ¡|1963|0|1|1|1|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|2001|0|1|1|0|0
Colombia|BoyacÃ¡|2000|0|3|1|0|0
Colombia|BoyacÃ¡|2002|0|3|1|1|0
Colombia|BoyacÃ¡|1985|0|1|1|0|0
Colombia|BoyacÃ¡|2000|0|1|1|0|0
Colombia|BoyacÃ¡|2010|0|1|1|0|0
Colombia|BoyacÃ¡|1973|0|1|2|0|0
Colombia|BoyacÃ¡|1983|0|1|1|1|0
Colombia|BoyacÃ¡|1998|0|1|1|0|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|1998|0|3|1|0|0
Colombia|BoyacÃ¡|1995|0|3|1|1|0
Colombia|BoyacÃ¡|2002|0|1|1|0|0
Colombia|BoyacÃ¡|1975|0|1|1|0|0
Colombia|BoyacÃ¡|2020|0|1|1|0|0
Colombia|BoyacÃ¡|2016|0|1|2|0|0
Colombia|BoyacÃ¡|2001|0|1|1|1|0
Colombia|BoyacÃ¡|2010|0|1|1|0|0
Colombia|BoyacÃ¡|2018|0|1|1|0|0
Colombia|Caldas|2000|0|3|1|0|0
Colombia|Caldas|2017|0|3|1|1|0
Colombia|Caldas|1998|0|1|1|0|0
Colombia|Caldas|2011|0|1|1|0|0
Colombia|Caldas|1994|0|1|1|0|0
Colombia|Caldas|2017|0|1|2|0|0
Colombia|Caldas|1973|0|1|1|1|0
Colombia|Caldas|2000|0|1|1|0|0
Colombia|Caldas|1984|0|1|1|0|0
Colombia|Caldas|2000|0|3|1|0|0
Colombia|Caldas|2007|0|3|1|1|0
Colombia|Caldas|1966|0|1|1|0|0
Colombia|Caldas|1944|0|1|1|0|0
Colombia|Caldas|2017|0|1|1|0|0
Colombia|Caldas|2020|0|1|2|0|0
Colombia|Caldas|1987|0|1|1|1|0
Colombia|Caldas|2005|0|1|1|0|0
Colombia|Caldas|1990|0|1|1|0|0
Colombia|Caldas|2020|0|3|1|0|0
Colombia|Caldas|2006|0|3|1|1|0
Colombia|Caldas|2000|0|1|1|0|0
Colombia|Caldas|1977|0|1|1|0|0
Colombia|Caldas|1968|0|1|1|0|0
Colombia|CaquetÃ¡|1985|0|1|2|0|0
Colombia|CaquetÃ¡|1985|0|1|1|1|0
Colombia|CaquetÃ¡|1967|0|1|1|0|0
Colombia|CaquetÃ¡|2014|0|1|1|0|0
Colombia|CaquetÃ¡|1999|0|3|1|0|0
Colombia|CaquetÃ¡|2001|0|3|1|1|0
Colombia|CaquetÃ¡|2000|0|1|1|0|0
Colombia|CaquetÃ¡|2005|0|1|1|0|0
Colombia|CaquetÃ¡|2002|0|1|1|0|0
Colombia|CaquetÃ¡|2004|0|1|2|0|0
Colombia|CaquetÃ¡|2016|0|1|1|1|0
Colombia|CaquetÃ¡|1970|0|1|1|0|0
Colombia|CaquetÃ¡|2015|0|1|1|0|0
Colombia|CaquetÃ¡|2020|0|3|1|0|0
Colombia|CaquetÃ¡|1984|0|3|1|1|0
Colombia|CaquetÃ¡|2008|0|1|1|0|0
Colombia|CaquetÃ¡|2017|0|1|1|0|0
Colombia|Casanare|1956|0|1|1|0|0
Colombia|Casanare|2006|0|1|2|0|0
Colombia|Casanare|2009|0|1|1|1|0
Colombia|Casanare|2018|0|1|1|0|0
Colombia|Casanare|2018|0|1|1|0|0
Colombia|Casanare|2003|0|3|1|0|0
Colombia|Casanare|1972|0|3|1|1|0
Colombia|Casanare|2020|0|1|1|0|0
Colombia|Casanare|2012|0|1|1|0|0
Colombia|Casanare|1986|0|1|1|0|0
Colombia|Casanare|1999|0|1|2|0|0
Colombia|Casanare|1995|0|1|1|1|0
Colombia|Casanare|1999|0|1|1|0|0
Colombia|Casanare|1999|0|1|1|0|0
Colombia|Casanare|1978|0|3|1|0|0
Colombia|Casanare|2018|0|3|1|1|0
Colombia|Casanare|2018|0|1|1|0|0
Colombia|Casanare|2018|0|1|1|0|0
Colombia|Casanare|2015|0|1|1|0|0
Colombia|Casanare|2016|0|1|2|0|0
Colombia|Cauca|1993|0|1|1|1|0
Colombia|Cauca|1975|0|1|1|0|0
Colombia|Cauca|2002|0|1|1|0|0
Colombia|Cauca|2007|0|3|1|0|0
Colombia|Cauca|1977|0|3|1|1|0
Colombia|Cauca|2011|0|1|1|0|0
Colombia|Cauca|2013|0|1|1|0|0
Colombia|Cauca|1950|0|1|1|0|0
Colombia|Cauca|1983|0|1|2|0|0
Colombia|Cauca|2013|0|1|1|1|0
