departamento_hecho|lugar_zona|anio_fin|responsables_identificados|tc_tc_politico|v_amenaza|tipo_amenaza|cluster
NariÃ±o|Rural|2014|0|0|-40.48484848|Sin Especificar|0
NariÃ±o|Rural|2014|0|0|-40.56969697|Sin Especificar|0
NariÃ±o|Urbana|1984|0|0|-40.65454545|Sin Especificar|1
NariÃ±o|Rural|1957|0|0|-40.73939394|Sin Especificar|0
NariÃ±o|Rural|2018|1|0|-40.82424242|Sin Especificar|0
Norte De Santander|Rural|1961|0|0|-40.90909091|Sin Especificar|0
Norte De Santander|Urbana|1994|0|0|-40.99393939|Colectivo|1
Norte De Santander|Rural|1995|0|0|-41.07878788|Sin Especificar|0
Norte De Santander|Rural|1989|1|0|-41.16363636|Individual|2
Norte De Santander|Rural|1998|0|0|-41.24848485|Sin Especificar|0
Norte De Santander|Rural|2018|0|0|-41.33333333|Sin Especificar|0
Norte De Santander|Rural|1998|0|0|-41.41818182|Sin Especificar|0
Norte De Santander|Urbana|2015|0|0|-41.5030303|Sin Especificar|1
Norte De Santander|Rural|2006|1|0|-41.58787879|Sin Especificar|0
Norte De Santander|Rural|1987|0|0|-41.67272727|Sin Especificar|0
Norte De Santander|Rural|2012|0|0|-41.75757576|Sin Especificar|0
Norte De Santander|Urbana|1974|0|0|-41.84242424|Colectivo|1
Norte De Santander|Rural|1992|1|0|-41.92727273|Sin Especificar|0
Norte De Santander|Rural|1983|0|0|-42.01212121|Individual|2
Norte De Santander|Rural|2020|0|0|-42.0969697|Sin Especificar|0
Norte De Santander|Rural|2017|0|0|-42.18181818|Sin Especificar|0
Norte De Santander|Rural|2010|0|0|-42.26666667|Sin Especificar|0
Norte De Santander|Urbana|2006|1|0|-42.35151515|Sin Especificar|1
Norte De Santander|Rural|2004|0|0|-42.43636364|Sin Especificar|0
Norte De Santander|Rural|1977|0|0|-42.52121212|Sin Especificar|0
Norte De Santander|Rural|2004|0|0|-42.60606061|Sin Especificar|0
Norte De Santander|Urbana|2019|1|0|-42.69090909|Colectivo|1
Norte De Santander|Rural|2007|0|0|-42.77575758|Sin Especificar|0
Norte De Santander|Rural|2011|0|0|-42.86060606|Individual|2
Norte De Santander|Rural|2004|0|0|-42.94545455|Sin Especificar|0
Norte De Santander|Rural|2019|0|0|-43.03030303|Sin Especificar|0
Norte De Santander|Rural|1960|1|0|-43.11515152|Sin Especificar|0
Norte De Santander|Urbana|2019|0|0|-43.2|Sin Especificar|1
Norte De Santander|Rural|1967|0|0|-43.28484848|Sin Especificar|0
Putumayo|Rural|2012|0|0|-43.36969697|Sin Especificar|0
Putumayo|Rural|1949|1|0|-43.45454545|Sin Especificar|0
Putumayo|Urbana|2019|0|0|-43.53939394|Colectivo|1
Putumayo|Rural|2018|0|0|-43.62424242|Sin Especificar|0
Putumayo|Rural|2015|0|0|-43.70909091|Individual|2
Putumayo|Rural|2012|0|0|-43.79393939|Sin Especificar|0
Putumayo|Rural|2009|1|0|-43.87878788|Sin Especificar|0
Putumayo|Rural|2019|0|0|-43.96363636|Sin Especificar|0
Putumayo|Urbana|1968|0|0|-44.04848485|Sin Especificar|1
Putumayo|Rural|2016|0|0|-44.13333333|Sin Especificar|0
Putumayo|Rural|2017|1|0|-44.21818182|Sin Especificar|0
Putumayo|Rural|2014|0|0|-44.303030299999996|Sin Especificar|0
Putumayo|Urbana|1999|0|0|-44.38787879|Colectivo|1
Putumayo|Rural|1976|0|0|-44.47272727|Sin Especificar|0
Quindio|Rural|1990|0|0|-44.55757576|Individual|2
Quindio|Rural|2001|1|0|-44.64242424|Sin Especificar|0
Quindio|Rural|1979|0|0|-44.72727273|Sin Especificar|0
Quindio|Rural|2019|0|0|-44.81212121|Sin Especificar|0
Quindio|Urbana|2002|0|0|-44.89696970000001|Sin Especificar|1
Quindio|Rural|2004|1|0|-44.98181818|Sin Especificar|0
Quindio|Rural|2020|0|0|-45.06666667|Sin Especificar|0
Quindio|Rural|1982|0|0|-45.15151515|Sin Especificar|0
Risaralda|Urbana|2019|0|0|-45.23636364|Colectivo|1
Risaralda|Rural|2012|0|0|-45.32121212|Sin Especificar|0
Risaralda|Rural|2016|1|0|-45.40606061|Individual|2
Risaralda|Rural|2017|0|0|-45.49090909|Sin Especificar|0
Risaralda|Rural|1997|0|0|-45.57575758|Sin Especificar|0
Risaralda|Rural|2020|0|0|-45.66060606|Sin Especificar|0
Risaralda|Urbana|2020|1|0|-45.74545455|Sin Especificar|1
Risaralda|Rural|2019|0|0|-45.83030303|Sin Especificar|0
Risaralda|Rural|1992|0|0|-45.91515152|Sin Especificar|0
Risaralda|Rural|2016|0|0|-46.0|Sin Especificar|0
Risaralda|Urbana|2013|0|0|-46.08484848|Colectivo|1
Risaralda|Rural|2000|1|0|-46.16969697|Sin Especificar|0
Risaralda|Rural|2011|0|0|-46.25454545|Individual|2
Santander|Rural|1984|0|0|-46.33939394|Sin Especificar|0
Santander|Rural|1973|0|0|-46.42424242|Sin Especificar|0
Santander|Rural|1979|1|0|-46.50909091|Sin Especificar|0
Santander|Urbana|1995|0|0|-46.59393939|Sin Especificar|1
Santander|Rural|2010|0|0|-46.67878788|Sin Especificar|0
Santander|Rural|1958|0|0|-46.76363636|Sin Especificar|0
Santander|Rural|2013|0|0|-46.84848485|Sin Especificar|0
Santander|Urbana|1984|1|0|-46.93333333|Colectivo|1
Santander|Rural|2017|0|0|-47.01818182|Sin Especificar|0
Santander|Rural|1981|0|0|-47.10303029999999|Individual|2
Santander|Rural|1989|0|0|-47.18787879|Sin Especificar|0
Santander|Rural|2008|1|0|-47.27272727|Sin Especificar|0
Santander|Rural|2019|0|0|-47.35757576|Sin Especificar|0
Santander|Urbana|2016|0|0|-47.44242424|Sin Especificar|1
Santander|Rural|2007|0|0|-47.52727273|Sin Especificar|0
Santander|Rural|1990|0|0|-47.61212121|Sin Especificar|0
Santander|Rural|2006|1|0|-47.696969700000004|Sin Especificar|0
Santander|Urbana|2008|0|0|-47.78181818|Colectivo|1
Santander|Rural|2011|0|0|-47.86666667|Sin Especificar|0
Santander|Rural|2003|0|0|-47.95151515|Individual|2
Santander|Rural|2005|1|0|-48.03636364|Sin Especificar|0
Santander|Rural|1975|0|0|-48.12121212|Sin Especificar|0
Santander|Rural|2020|0|0|-48.20606061|Sin Especificar|0
Santander|Urbana|2012|0|0|-48.29090909|Sin Especificar|1
Santander|Rural|2015|0|0|-48.37575758|Sin Especificar|0
Santander|Rural|2011|1|0|-48.46060606|Sin Especificar|0
Santander|Rural|1991|0|0|-48.54545455|Sin Especificar|0
Santander|Urbana|2011|0|0|-48.63030303|Colectivo|1
Santander|Rural|2019|0|0|-48.71515152|Sin Especificar|0
Santander|Rural|2016|1|0|-48.8|Individual|2
Santander|Rural|2019|0|0|-48.88484848|Sin Especificar|0
Santander|Rural|1975|0|0|-48.96969697|Sin Especificar|0
Santander|Rural|2014|0|0|-49.05454545|Sin Especificar|0
Santander|Urbana|2013|0|0|-49.13939394|Sin Especificar|1
Santander|Rural|2019|1|0|-49.22424242|Sin Especificar|0
Santander|Rural|2018|0|0|-49.30909091|Sin Especificar|0
Santander|Rural|2008|0|0|-49.39393939|Sin Especificar|0
Santander|Urbana|2020|0|0|-49.47878788|Colectivo|1
Santander|Rural|1983|1|0|-49.56363636|Sin Especificar|0
Santander|Rural|2012|0|0|-49.64848485|Individual|2
Santander|Rural|1974|0|0|-49.73333333|Sin Especificar|0
Santander|Rural|2016|0|0|-49.81818182|Sin Especificar|0
Santander|Rural|1973|0|0|-49.9030303|Sin Especificar|0
Santander|Urbana|2016|1|0|-49.98787879|Sin Especificar|1
Santander|Rural|1979|0|0|-50.07272727|Sin Especificar|0
Santander|Rural|2020|0|0|-50.15757576|Sin Especificar|0
Santander|Rural|2002|0|0|-50.24242424|Sin Especificar|0
Santander|Urbana|1990|1|0|-50.32727273|Colectivo|1
Santander|Rural|1991|0|0|-50.41212121|Sin Especificar|0
Santander|Rural|2014|0|0|-50.4969697|Individual|2
Santander|Rural|2019|0|0|-50.58181818|Sin Especificar|0
Santander|Rural|2020|0|0|-50.66666667|Sin Especificar|0
Sin Especificar|Rural|1996|1|0|-50.75151515|Sin Especificar|0
Sin Especificar|Urbana|1993|0|0|-50.83636364|Sin Especificar|1
Sin Especificar|Rural|1950|0|0|-50.92121212|Sin Especificar|0
Sin Especificar|Rural|1988|0|0|-51.00606061|Sin Especificar|0
Sin Especificar|Rural|1973|1|0|-51.09090909|Sin Especificar|0
Sin Especificar|Urbana|2017|0|0|-51.17575758|Colectivo|1
Sin Especificar|Rural|2020|0|0|-51.26060606|Sin Especificar|0
Sin Especificar|Rural|2012|0|0|-51.34545455|Individual|2
Sin Especificar|Rural|1977|0|0|-51.43030303|Sin Especificar|0
Sin Especificar|Rural|1957|1|0|-51.51515152|Sin Especificar|0
Sin Especificar|Rural|2016|0|0|-51.6|Sin Especificar|0
Sin Especificar|Urbana|2008|0|0|-51.68484848|Sin Especificar|1
Sin Especificar|Rural|2019|0|0|-51.76969697|Sin Especificar|0
Sin Especificar|Rural|1998|1|0|-51.85454545|Sin Especificar|0
Sin Especificar|Rural|2002|0|0|-51.93939394|Sin Especificar|0
Sin Especificar|Urbana|1980|0|0|-52.02424242|Colectivo|1
Sin Especificar|Rural|1983|0|0|-52.10909091|Sin Especificar|0
Sin Especificar|Rural|2000|0|0|-52.19393939|Individual|2
Sin Especificar|Rural|1978|1|0|-52.27878788|Sin Especificar|0
Sin Especificar|Rural|2010|0|0|-52.36363636|Sin Especificar|0
Sin Especificar|Rural|2009|0|0|-52.44848485|Sin Especificar|0
Sin Especificar|Urbana|2004|0|0|-52.53333333|Sin Especificar|1
Sin Especificar|Rural|1981|1|0|-52.61818182|Sin Especificar|0
Sin Especificar|Rural|1999|0|0|-52.703030299999995|Sin Especificar|0
Sin Especificar|Rural|1976|0|0|-52.78787879|Sin Especificar|0
Sin Especificar|Urbana|2013|0|0|-52.87272727|Colectivo|1
Sin Especificar|Rural|2018|0|0|-52.95757576|Sin Especificar|0
Sin Especificar|Rural|2007|1|0|-53.04242424|Individual|2
Sin Especificar|Rural|2016|0|0|-53.12727273|Sin Especificar|0
Sin Especificar|Rural|2016|0|0|-53.21212121|Sin Especificar|0
Sin Especificar|Rural|2004|0|0|-53.29696970000001|Sin Especificar|0
Sin Especificar|Urbana|2016|1|0|-53.38181818|Sin Especificar|1
Sin Especificar|Rural|1977|0|0|-53.46666667|Sin Especificar|0
Sin Especificar|Rural|2005|0|0|-53.55151515|Sin Especificar|0
Sin Especificar|Rural|2013|0|0|-53.63636364|Sin Especificar|0
Sin Especificar|Urbana|1997|0|0|-53.72121212|Colectivo|1
Sin Especificar|Rural|1987|1|0|-53.80606061|Sin Especificar|0
Sin Especificar|Rural|1984|0|0|-53.89090909|Individual|2
Sin Especificar|Rural|2013|0|0|-53.97575758|Sin Especificar|0
Sin Especificar|Rural|1975|0|0|-54.06060606|Sin Especificar|0
Sin Especificar|Rural|1983|1|0|-54.14545455|Sin Especificar|0
Sin Especificar|Urbana|2020|0|0|-54.23030303|Sin Especificar|1
Sin Especificar|Rural|2008|0|0|-54.31515152|Sin Especificar|0
Sucre|Rural|2004|0|0|-54.4|Sin Especificar|0
Sucre|Rural|2007|0|0|-54.48484848|Sin Especificar|0
Sucre|Urbana|2020|1|0|-54.56969697|Colectivo|1
Sucre|Rural|2001|0|0|-54.65454545|Sin Especificar|0
Sucre|Rural|2000|0|0|-54.73939394|Individual|2
Sucre|Rural|1972|0|0|-54.82424242|Sin Especificar|0
Sucre|Rural|1998|1|0|-54.90909091|Sin Especificar|0
Sucre|Rural|2017|0|0|-54.99393939|Sin Especificar|0
Sucre|Urbana|2014|0|0|-55.07878788|Sin Especificar|1
Sucre|Rural|1963|0|0|-55.16363636|Sin Especificar|0
Sucre|Rural|1996|0|0|-55.24848485|Sin Especificar|0
Sucre|Rural|2004|1|0|-55.33333333|Sin Especificar|0
Sucre|Urbana|1983|0|0|-55.41818182|Colectivo|1
Sucre|Rural|2017|0|0|-55.5030303|Sin Especificar|0
Sucre|Rural|2002|0|0|-55.58787879|Individual|2
Sucre|Rural|1987|1|0|-55.67272727|Sin Especificar|0
Sucre|Rural|1990|0|0|-55.75757576|Sin Especificar|0
Sucre|Rural|2009|0|0|-55.84242424|Sin Especificar|0
Sucre|Urbana|2000|0|0|-55.92727273|Sin Especificar|1
Sucre|Rural|1982|0|0|-56.01212121|Sin Especificar|0
Sucre|Rural|2020|1|0|-56.0969697|Sin Especificar|0
Sumapaz|Rural|2006|0|0|-56.18181818|Sin Especificar|0
Tolima|Urbana|2018|0|0|-56.26666667|Colectivo|1
Tolima|Rural|1967|0|0|-56.35151515|Sin Especificar|0
Tolima|Rural|1969|1|0|-56.43636364|Individual|2
Tolima|Rural|2011|0|0|-56.52121212|Sin Especificar|0
Tolima|Rural|2006|0|0|-56.60606061|Sin Especificar|0
Tolima|Rural|1975|0|0|-56.69090909|Sin Especificar|0
Tolima|Urbana|2003|0|0|-56.77575758|Sin Especificar|1
Tolima|Rural|1989|1|0|-56.86060606|Sin Especificar|0
Tolima|Rural|2015|0|0|-56.94545455|Sin Especificar|0
Tolima|Rural|2001|0|0|-57.03030303|Sin Especificar|0
Tolima|Urbana|2013|0|0|-57.11515152|Colectivo|1
Tolima|Rural|1986|1|0|-57.2|Sin Especificar|0
Tolima|Rural|2008|0|0|-57.28484848|Individual|2
Tolima|Rural|1993|0|0|-57.36969697|Sin Especificar|0
Tolima|Rural|1963|0|0|-57.45454545|Sin Especificar|0
Tolima|Rural|2020|0|0|-57.53939394|Sin Especificar|0
Tolima|Urbana|2013|1|0|-57.62424242|Sin Especificar|1
Tolima|Rural|2011|0|0|-57.70909091|Sin Especificar|0
Tolima|Rural|2016|0|0|-57.79393939|Sin Especificar|0
Tolima|Rural|2007|0|0|-57.87878788|Sin Especificar|0
Tolima|Urbana|1995|1|0|-57.96363636|Colectivo|1
Tolima|Rural|2003|0|0|-58.04848485|Sin Especificar|0
Tolima|Rural|1975|0|0|-58.13333333|Individual|2
Tolima|Rural|1968|0|0|-58.21818182|Sin Especificar|0
Tolima|Rural|2005|0|0|-58.303030299999996|Sin Especificar|0
Tolima|Rural|2012|1|0|-58.38787879|Sin Especificar|0
Tolima|Urbana|2008|0|0|-58.47272727|Sin Especificar|1
Tolima|Rural|1960|0|0|-58.55757576|Sin Especificar|0
Tolima|Rural|1994|0|0|-58.64242424|Sin Especificar|0
Tolima|Rural|1960|1|0|-58.72727273|Sin Especificar|0
Tolima|Urbana|1983|0|0|-58.81212121|Colectivo|1
Tolima|Rural|2003|0|0|-58.89696970000001|Sin Especificar|0
Tolima|Rural|2014|0|0|-58.98181818|Individual|2
Tolima|Rural|1962|0|0|-59.06666667|Sin Especificar|0
Tolima|Rural|1992|1|0|-59.15151515|Sin Especificar|0
Tolima|Rural|2009|0|0|-59.23636364|Sin Especificar|0
Tolima|Urbana|1995|0|0|-59.32121212|Sin Especificar|1
Tolima|Rural|2007|0|0|-59.40606061|Sin Especificar|0
Tolima|Rural|1984|1|0|-59.49090909|Sin Especificar|0
Tolima|Rural|1963|0|0|-59.57575758|Sin Especificar|0
Valle Del Cauca|Urbana|2006|0|0|-59.66060606|Colectivo|1
Valle Del Cauca|Rural|2001|0|0|-59.74545455|Sin Especificar|0
Valle Del Cauca|Rural|1969|0|0|-59.83030303|Individual|2
Valle Del Cauca|Rural|2013|1|0|-59.91515152|Sin Especificar|0
Valle Del Cauca|Rural|1974|0|0|-60.0|Sin Especificar|0
Valle Del Cauca|Rural|2008|0|0|-60.08484848|Sin Especificar|0
Valle Del Cauca|Urbana|1991|0|0|-60.16969697|Sin Especificar|1
Valle Del Cauca|Rural|2020|1|0|-60.25454545|Sin Especificar|0
Valle Del Cauca|Rural|1955|0|0|-60.33939394|Sin Especificar|0
Valle Del Cauca|Rural|1958|0|0|-60.42424242|Sin Especificar|0
Valle Del Cauca|Urbana|2016|0|0|-60.50909091|Colectivo|1
Valle Del Cauca|Rural|2017|0|0|-60.59393939|Sin Especificar|0
Valle Del Cauca|Rural|1993|1|0|-60.67878788|Individual|2
Valle Del Cauca|Rural|2008|0|0|-60.76363636|Sin Especificar|0
Valle Del Cauca|Rural|2017|0|0|-60.84848485|Sin Especificar|0
Valle Del Cauca|Rural|2020|0|0|-60.93333333|Sin Especificar|0
Valle Del Cauca|Urbana|2003|1|0|-61.01818182|Sin Especificar|1
Valle Del Cauca|Rural|1976|0|0|-61.10303029999999|Sin Especificar|0
Valle Del Cauca|Rural|1975|0|0|-61.18787879|Sin Especificar|0
Valle Del Cauca|Rural|1983|0|0|-61.27272727|Sin Especificar|0
Valle Del Cauca|Urbana|2010|0|0|-61.35757576|Colectivo|1
Valle Del Cauca|Rural|2012|1|0|-61.44242424|Sin Especificar|0
Valle Del Cauca|Rural|1971|0|0|-61.52727273|Individual|2
Valle Del Cauca|Rural|1956|0|0|-61.61212121|Sin Especificar|0
Valle Del Cauca|Rural|2020|0|0|-61.696969700000004|Sin Especificar|0
Valle Del Cauca|Rural|2005|1|0|-61.78181818|Sin Especificar|0
Valle Del Cauca|Urbana|1977|0|0|-61.86666667|Sin Especificar|1
Valle Del Cauca|Rural|2011|0|0|-61.95151515|Sin Especificar|0
Valle Del Cauca|Rural|2018|0|0|-62.03636364|Sin Especificar|0
Valle Del Cauca|Rural|1967|0|0|-62.12121212|Sin Especificar|0
Valle Del Cauca|Urbana|2019|1|0|-62.20606061|Colectivo|1
Valle Del Cauca|Rural|2002|0|0|-62.29090909|Sin Especificar|0
Valle Del Cauca|Rural|1987|0|0|-62.37575758|Individual|2
Valle Del Cauca|Rural|1978|0|0|-62.46060606|Sin Especificar|0
Valle Del Cauca|Rural|1972|1|0|-62.54545455|Sin Especificar|0
Valle Del Cauca|Rural|1968|0|0|-62.63030303|Sin Especificar|0
Valle Del Cauca|Urbana|2012|0|0|-62.71515152|Sin Especificar|1
VaupÃ©s|Rural|2019|0|0|-62.8|Sin Especificar|0
VaupÃ©s|Rural|2008|0|0|-62.88484848|Sin Especificar|0
VaupÃ©s|Rural|2009|1|0|-62.96969697|Sin Especificar|0
VaupÃ©s|Urbana|2012|0|0|-63.05454545|Colectivo|1
VaupÃ©s|Rural|2018|0|0|-63.13939394|Sin Especificar|0
Vichada|Rural|2004|0|0|-63.22424242|Individual|2
Vichada|Rural|2011|1|0|-63.30909091|Sin Especificar|0
Vichada|Rural|1989|0|0|-63.39393939|Sin Especificar|0
Vichada|Rural|2007|0|0|-63.47878788|Sin Especificar|0
Vichada|Urbana|2017|0|0|-63.56363636|Sin Especificar|1
Amazonas|Urbana|2005|0|0|0.0|Sin Especificar|1
Amazonas|Rural|1997|0|0|1.0|Individual|2
Amazonas|Rural|1984|1|0|1.0|Colectivo|2
Amazonas|Rural|2010|1|0|1.0|Individual|2
Amazonas|Rural|1971|0|0|0.0|Sin Especificar|0
Amazonas|Rural|1994|0|0|0.0|Sin Especificar|0
Amazonas|Urbana|2018|0|0|0.0|Sin Especificar|1
Amazonas|Rural|1985|0|0|0.0|Sin Especificar|0
Amazonas|Rural|2016|0|0|0.0|Sin Especificar|0
Amazonas|Rural|2012|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2018|0|0|1.0|Individual|2
Antioquia|Rural|2019|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|1992|0|0|0.0|Sin Especificar|1
Antioquia|Rural|2014|1|0|0.0|Sin Especificar|0
Antioquia|Rural|1999|0|0|1.0|Individual|2
Antioquia|Rural|2019|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2020|0|0|1.0|Colectivo|2
Antioquia|Rural|1970|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2016|0|0|0.0|Sin Especificar|1
Antioquia|Rural|1958|0|0|1.0|Colectivo|2
Antioquia|Rural|2010|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1993|1|0|0.0|Sin Especificar|0
Antioquia|Rural|2017|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2008|0|0|1.0|Individual|2
Antioquia|Urbana|2006|1|0|1.0|Individual|1
Antioquia|Rural|2012|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1966|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1995|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2013|0|0|1.0|Individual|2
Antioquia|Rural|1982|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2004|0|0|0.0|Sin Especificar|1
Antioquia|Rural|1992|1|0|0.0|Sin Especificar|0
Antioquia|Rural|2001|0|0|1.0|Colectivo|2
Antioquia|Rural|1993|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2019|0|0|1.0|Individual|2
Antioquia|Rural|1989|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2015|1|0|0.0|Sin Especificar|1
Antioquia|Rural|2008|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2013|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2001|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2018|0|0|1.0|Individual|2
Antioquia|Rural|1993|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|1988|1|0|1.0|Colectivo|1
Antioquia|Rural|2008|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2019|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1983|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2020|2|0|0.0|Sin Especificar|0
Antioquia|Rural|2008|1|0|0.0|Sin Especificar|0
Antioquia|Urbana|2010|0|0|0.0|Sin Especificar|1
Antioquia|Rural|2006|0|0|1.0|Colectivo|2
Antioquia|Rural|2018|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2011|1|0|0.0|Sin Especificar|0
Antioquia|Rural|2006|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1995|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2008|0|0|0.0|Sin Especificar|1
Antioquia|Rural|2013|2|0|0.0|Sin Especificar|0
Antioquia|Rural|1997|1|0|1.0|Individual|2
Antioquia|Rural|2018|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2019|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2008|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2006|0|0|0.0|Sin Especificar|1
Antioquia|Rural|2011|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1973|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2020|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2018|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2005|3|0|0.0|Sin Especificar|0
Antioquia|Urbana|2014|0|0|1.0|Individual|1
Antioquia|Rural|2010|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2011|1|0|1.0|Colectivo|2
Antioquia|Rural|1987|1|0|0.0|Sin Especificar|0
Antioquia|Rural|2020|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1972|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2006|0|0|0.0|Sin Especificar|1
Antioquia|Rural|2007|0|0|1.0|Colectivo|2
Antioquia|Rural|1995|0|0|1.0|Colectivo|2
Antioquia|Rural|2006|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1977|0|0|1.0|Individual|2
Antioquia|Rural|2008|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|1985|0|0|1.0|Individual|1
Antioquia|Rural|2014|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2018|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2011|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2010|0|0|1.0|Individual|2
Antioquia|Rural|1999|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2008|0|0|0.0|Sin Especificar|1
Antioquia|Rural|1975|0|0|1.0|Colectivo|2
Antioquia|Rural|2003|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2012|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1995|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2010|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2019|0|0|1.0|Colectivo|1
Antioquia|Rural|1999|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1960|1|0|1.0|Individual|2
Antioquia|Rural|2004|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2005|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2019|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|2016|1|0|0.0|Sin Especificar|1
Antioquia|Rural|1999|0|0|0.0|Sin Especificar|0
Antioquia|Rural|2016|0|0|0.0|Sin Especificar|0
Antioquia|Rural|1988|0|0|0.0|Sin Especificar|0
Antioquia|Urbana|1948|0|0|-0.26666666699999997|Colectivo|1
Antioquia|Rural|2007|1|0|-0.35151515200000005|Sin Especificar|0
Antioquia|Rural|2013|0|0|-0.436363636|Individual|2
Antioquia|Rural|2018|0|0|-0.521212121|Sin Especificar|0
Antioquia|Rural|1987|0|0|-0.606060606|Sin Especificar|0
Antioquia|Rural|1971|1|0|-0.690909091|Sin Especificar|0
Antioquia|Urbana|2015|0|0|-0.775757576|Sin Especificar|1
Antioquia|Rural|2014|0|0|-0.8606060609999999|Sin Especificar|0
Antioquia|Rural|1986|0|0|-0.945454545|Sin Especificar|0
Antioquia|Rural|1994|0|0|-1.03030303|Sin Especificar|0
Antioquia|Urbana|2013|1|0|-1.115151515|Colectivo|1
Antioquia|Rural|2014|0|0|-1.2|Sin Especificar|0
Antioquia|Rural|1973|0|0|-1.284848485|Individual|2
Antioquia|Rural|2018|0|0|-1.36969697|Sin Especificar|0
Antioquia|Rural|2004|1|0|-1.454545455|Sin Especificar|0
Antioquia|Rural|2019|0|0|-1.539393939|Sin Especificar|0
Antioquia|Urbana|2010|0|0|-1.624242424|Sin Especificar|1
Antioquia|Rural|2019|0|0|-1.7090909090000002|Sin Especificar|0
Antioquia|Rural|2018|0|0|-1.7939393940000001|Sin Especificar|0
Antioquia|Rural|1981|1|0|-1.878787879|Sin Especificar|0
Arauca|Urbana|2015|0|0|-1.963636364|Colectivo|1
Arauca|Rural|1969|0|0|-2.048484848|Sin Especificar|0
Arauca|Rural|2015|0|0|-2.133333333|Individual|2
Arauca|Rural|1959|1|0|-2.218181818|Sin Especificar|0
Arauca|Rural|2002|0|0|-2.3030303030000003|Sin Especificar|0
Arauca|Rural|2006|0|0|-2.387878788|Sin Especificar|0
Arauca|Urbana|2019|0|0|-2.4727272730000003|Sin Especificar|1
ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|Rural|2005|0|0|-2.557575758|Sin Especificar|0
ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|Rural|2015|1|0|-2.6424242419999997|Sin Especificar|0
AtlÃ¡ntico|Rural|1948|0|0|-2.727272727|Sin Especificar|0
AtlÃ¡ntico|Urbana|2001|0|0|-2.812121212|Colectivo|1
AtlÃ¡ntico|Rural|1988|0|0|-2.896969697|Sin Especificar|0
AtlÃ¡ntico|Rural|2009|1|0|-2.981818182|Individual|2
AtlÃ¡ntico|Rural|1971|0|0|-3.066666667|Sin Especificar|0
AtlÃ¡ntico|Rural|2019|0|0|-3.151515152|Sin Especificar|0
BogotÃ¡|Rural|2013|0|0|-3.236363636|Sin Especificar|0
BogotÃ¡|Urbana|2015|0|0|-3.3212121210000003|Sin Especificar|1
BolÃ­var|Rural|2011|1|0|-3.406060606|Sin Especificar|0
BolÃ­var|Rural|1976|0|0|-3.4909090910000002|Sin Especificar|0
BolÃ­var|Rural|2001|0|0|-3.5757575760000004|Sin Especificar|0
BolÃ­var|Urbana|2015|0|0|-3.660606061|Colectivo|1
BolÃ­var|Rural|2008|1|0|-3.745454545|Sin Especificar|0
BolÃ­var|Rural|2016|0|0|-3.83030303|Individual|2
